id	type	showType	quality	stack	openType	openParameter	photoId	effectType	effectId	effectNum	status	辅助列	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
146008	10	101	5	1	601	0	18:card_icon_146008_1	0	0	0	1	菲菲	森屿渔歌	森嶼漁歌	Ballad of Isles	森の島に響く漁歌	숲과 어부의 노래	บทกวีแห่งคาบสมุทร	用于解锁菲菲的森屿渔歌。	用於解鎖菲菲的森嶼漁歌。	Unlocks Fifi: Ballad of Isles.	フィフィ・森の島に響く漁歌を解放するのに使える。	피피의 숲과 어부의 노래 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "บทกวี​แห่ง​คาบสมุทร" ​ของ​เฟย์เฟย์​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
147008	10	101	5	1	601	0	18:card_icon_147008_1	0	0	0	1	雾非	云天外	雲天外	Beyond Skies	雲天外	스카이윙	เทพีหมู่ดาว	用于解锁雾非的云天外。	用於解鎖霧非的雲天外。	Unlocks Fata: Beyond Skies.	霧非･雲天外を解放するのに使える。	무히의 스카이윙 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "เทพี​หมู่​ดาว" ​ของ​เฟต้า​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
159008	10	101	5	1	601	0	18:card_icon_159008_1	0	0	0	1	辞青	破阵曲	破陣曲	Fury Unleashed	破陣楽	파진곡	ทำนองสังหาร	用于解锁辞青的破阵曲。	用於解鎖辭青的破陣曲。	Unlocks Savanna: Fury Unleashed.	辞青･破陣額を解放するのに使える。	지세이의 파진곡 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "ทำนอง​สังหาร“ ​ของ​ซาวันน่า​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
103012	10	101	5	1	601	0	18:card_icon_103012_1	0	0	0	1	特莉丝	双生侠影	雙生俠影	Twin Shadows	双生の侠客	트윈스 섀도우	สองเงาเร้นกาย	用于解锁特莉丝的双生侠影。	用於解鎖特莉絲的雙生俠影。	Unlocks Triss: Twin Shadows.	トリス･双生の侠客を解放するのに使える。	트리스의 트윈스 섀도우 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ ”สองเงาเร้นกาย“ ของ​ท​ริ​ส​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
126008	10	101	5	1	601	0	18:card_icon_126008_1	0	0	0	1	金阙	金雀台	金雀台	Bound Wings	金雀台	금빛참새	วิหคทองคำ	用于解锁金阙的金雀台。	用於解鎖金闕的金雀台。	Unlocks Jinque: Bound Wings.	金闕・金雀台を解放するのに使える。	금궐의 금빛참새 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ ”วิหค​ทองคำ“ ​ของ​จิน​เชน​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
138001	10	101	5	1	601	0	18:card_icon_138001_1	0	0	0	1	望舒	守月歌	守月歌	Lunarsong	月守りの歌	달의 노래	ทำนองพิทักษ์จันทรา	用于解锁望舒的守月歌。	用於解鎖望舒的守月歌。	Unlocks Celena: Lunarsong.	望舒･月守りの歌を解放するのに使える。	망서의 달의 노래 해제 시 사용된다.	ใช้​ใน​การ​ปลดล็อก​ "ทำนอง​พิทักษ์​จันทรา" ​ของ​เซ​เล​น่า​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
128008	10	101	5	1	601	0	18:card_icon_128008_1	0	0	0	1	拉斐尔	幸福时光	幸福時光	Moments of Joy	至福のひと時	블리스	โมเมนต์ความสุข	用于解锁拉斐尔的幸福时光。	用於解鎖拉斐爾的幸福時光。	Unlocks Raphaella: Moments of Joy.	ラファエル・至福のひと時を解放するのに使える。	라파엘의 블리스 해제 시 사용된다	ใช้​สำหรับ​ปลดล็อก​ ”โมเมนต์​ความสุข“ ​ของ​ราฟาเอล​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
131001	10	101	5	1	601	0	18:card_icon_131001_1	0	0	0	1	依莲娜	糖果甜心	糖果甜心	Candy Sweetheart	キャンディー・スイーティ	스위트하트	แคนดี้หวานใจ	用于解锁依莲娜的糖果甜心。	用於解鎖依蓮娜的糖果甜心。	Unlocks Evelina: Candy Sweetheart.	イブリーナ･キャンディー・スイーティを解放するのに使える。	에블리나의 스위트하트 해제 시 사용된다	ใช้​สำหรับ​ปลดล็อก​ ”แคน​ดี้​หวานใจ“ ​ของ​เอ​เว​ลิ​นา​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
160008	10	101	5	1	601	0	18:card_icon_160008_1	0	0	0	1	塔拉	涤尽凡尘	滌盡凡塵	The Unburdened	俗塵浄化	세속 씻는 자	วารีพิสุทธิ์	用于解锁塔拉的涤尽凡尘。	用於解鎖塔拉的滌盡凡塵。	Unlocks Tara: The Unburdened.	ターラ・俗塵浄化を解放するのに使える。	타라의 세속 씻는 자 해제 시 사용된다	ใช้​สำหรับ​ปลดล็อก​ "วารี​พิสุทธิ์" ​ของ​ทา​ร่า​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
161008	10	101	5	1	601	0	18:card_icon_161008_1	0	0	0	1	斐恩	绚烂之雨	絢爛之雨	Drizzle of Splendor	雨のち虹	화려한 비	พิรุณนำโชค	用于解锁斐恩的绚烂之雨。	用於解鎖斐恩的絢爛之雨。	Unlocks Fon: Drizzle of Splendor.	フォン・雨のち虹を解放するのに使える。	페이언의 화려한 비 해제 시 사용된다	ใช้​สำหรับ​ปลดล็อก​ "พิรุณ​นำ​โชค" ​ของ​ฝน​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
102005	10	101	5	1	601	0	18:card_icon_102005_1	0	0	0	1	艾可	晚安故事	晚安故事	Bedtime Tale	スリープストーリー	굿 나잇 스토리	นิทานฝันหวาน	用于解锁艾可的晚安故事。	用於解鎖艾可的晚安故事。	Unlocks Echo: Bedtime Tale.	アイコ･スリープストーリーを解放するのに使える。	에코의 굿나잇 스토리 해제 시 사용된다	ใช้​สำหรับ​ปลดล็อก​ "นิทานฝันหวาน" ของ​เอ​ค​โค​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
156008	10	101	5	1	601	0	18:card_icon_156008_1	0	0	0	1	露露	闲暇时刻	閒暇時刻	Purrfect Pastime	ゴロゴロ日和	한가한 시간	วัยฝันวันสบาย	用于解锁露露的闲暇时刻。	用於解鎖露露的閒暇時刻。	Unlocks Lulu: Purrfect Pastime.	ルルー・ゴロゴロ日和を解放するのに使える。	루루의 한가한 시간 해제 시 사용된다	ใช้​สำหรับ​ปลดล็อก​ "วัย​ฝัน​วัน​สบาย" ​ของ​ลูลู่​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
157008	10	101	5	1	601	0	18:card_icon_157008_1	0	0	0	1	罗莎曼德	暗夜玫瑰	暗夜玫瑰	Thorned Embrace	ダークネスローゼ	다크나이트 로즈	กุหลาบราตรี	用于解锁罗莎曼德的暗夜玫瑰。	用於解鎖羅莎曼德的暗夜玫瑰。	Unlocks Rosamund: Thorned Embrace.	ロサムンド・ダークネスローゼを解放するのに使える。	로자먼드의 다크나이트 로즈 해제 시 사용된다	ใช้​สำหรับ​ปลดล็อก​ "กุหลาบ​ราตรี" ​ของ​โร​ซา​มันด์​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
158008	10	101	5	1	601	0	18:card_icon_158008_1	0	0	0	1	佐伊	沉沦永夜	沉淪永夜	Lulled into Night	永久なる夜の底へ	윤회칠야	หลับใหลไร้ฝัน	用于解锁佐伊的沉沦永夜。	用於解鎖佐伊的沉淪永夜。	Unlocks Zoe: Lulled into Night.	ゾイ・永久なる夜の底へを解放するのに使える。	조이의 윤회칠야 해제 시 사용된다	ใช้​สำหรับ​ปลดล็อก​ "หลับใหล​ไร้​ฝัน" ​ของ​โซ​อี้​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
163008	10	101	5	1	601	0	18:card_icon_163008_1	0	0	0	1	玛丽	报丧女妖	報喪女妖	Banshee of Sorrow	葬送のバンシー	밴시의 화신	ถ้อยคำยมทูต	用于解锁玛丽的报丧女妖。	用於解鎖瑪麗的報喪女妖。	Unlocks Marie: Banshee of Sorrow.	マレイド･葬送のバンシーを解放するのに使える。	마리의 밴시의 화신 해제 시 사용된다	ใช้สำหรับปลดล็อก "ถ้อยคำยมทูต" ของมะลิ	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
162008	10	101	5	1	601	0	18:card_icon_162008_1	0	0	0	1	安娜	暗巷深宵	暗巷深宵	Haven's Claw	路地裏トワイライト	골목 위의 밤하늘	คมเขี้ยวรัตติกาล	用于解锁安娜的暗巷深宵。	用於解鎖安娜的暗巷深宵。	Unlocks Anna: Haven's Claw.	アンナ･路地裏トワイライトを解放するのに使える。	안나의 골목 위의 밤하늘 해제 시 사용된다	ใช้สำหรับปลดล็อก "คมเขี้ยวรัตติกาล" ของแอนนา	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
101002	10	101	5	1	601	0	18:card_icon_101002_1	0	0	0	1	非天	深蓝执法者	深藍執法者	Deep Blue Enforcer	群青のエンフォーサー	검푸른 법무관	ผู้พิทักษ์ท้องทะเล	用于解锁非天的深蓝执法者。	用於解鎖非天的深藍執法者。	Unlocks Asura: Deep Blue Enforcer.	アスラ･群青のエンフォーサーを解放するのに使える。	아수라의 검푸른 법무관 해제 시 사용된다	ใช้สำหรับปลดล็อก "ผู้พิทักษ์ท้องทะเล" ของอาสึระ	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
132008	10	101	5	1	601	0	18:card_icon_132008_1	0	0	0	1	赫德嘉	数理星辉	數理星輝	Scholar's Beacon	ラプラスの孤星	별빛의 공식	ตรรกะเจิดจรัส	用于解锁赫德嘉的数理星辉。	用於解鎖赫德嘉的數理星輝。	Unlocks Hildegard: Scholar's Beacon.	ヒルデガルド・ラプラスの孤星を解放するのに使える。	힐데가르드의 별빛의 공식 해제 시 사용된다	ใช้สำหรับปลดล็อก "ตรรกะเจิดจรัส" ของฮิลเดการ์ด	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
164008	10	101	5	1	601	0	18:card_icon_164008_1	0	0	0	1	爱洛雯	恶魔主宰	惡魔主宰	Demon Overlord	デビルルーラー	악마의 지배자	จอมราชันอสูร	用于解锁爱洛雯的恶魔主宰。	用於解鎖愛洛雯的惡魔主宰。	Unlocks Erowyn: Demon Overlord.	エルム・デビルルーラーを解放するのに使える。	엘름의 악마의 지배자 해제하는 데 사용된다.	ใช้​สำหรับ​ปลดล็อก​ "จอม​ราชัน​อสูร" ​ของ​เอ​โร​วิน​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
155008	10	101	5	1	601	0	18:card_icon_155008_1	0	0	0	1	克莱尔	独家报道	獨家報導	Scoop Seeker	独占スクープ	단독 보도	นักล่าสกูปเด็ด	用于解锁克莱尔的独家报道。	用於解鎖克雷爾的獨家報導。	Unlocks Claire: Scoop Seeker.	クレア・独占スクープを解放するのに使える。	클레어의 단독 보도 해제하는 데 사용된다.	ใช้​สำหรับ​ปลดล็อก​ "นักล่าสกูปเด็ด" ​ของ​แคลร์​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
145008	10	101	5	1	601	0	18:card_icon_145008_1	0	0	0	1	希尔达	失序狂澜	失序狂瀾	Riptide of Disorder	秩序無き海にて	질서 삼킨 파도	คลื่นลมผันผวน	用于解锁希尔达的失序狂澜。	用於解鎖希爾達的失序狂瀾。	Unlocks Hilda: Riptide of Disorder.	ヒルダ・秩序無き海にてを解放するのに使える。	힐다의 질서 삼킨 파도 해제하는 데 사용된다.	ใช้​สำหรับ​ปลดล็อก​ "คลื่นลมผันผวน" ​ของ​ฮิ​ลดา​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
103005	10	101	5	1	601	0	18:card_icon_103005_1	0	0	0	1	特莉丝	甜食守卫	甜食守衛	Dessert Guardian	スイーツガーディアン	디저트 가디언	ผู้พิทักษ์ขนมหวาน	用于解锁特莉丝的甜食守卫。	用於解鎖特莉絲的甜食守衛。	Unlocks Triss: Dessert Guardian.	トリス・スイーツガーディアンを解放するのに使える。	트리스의 디저트 가디언 해제하는 데 사용된다.	ใช้​สำหรับ​ปลดล็อก​ "ผู้พิทักษ์​ขนมหวาน" ​ของ​ท​ริ​ส​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
165008	10	101	5	1	601	0	18:card_icon_165008_1	0	0	0	1	碧翠丝	良宵如梦	良宵如夢	Mirage Bloom	良宵は夢の如し	별밤처럼 꿈결처럼	คืนพิรามดุจความฝัน	用于解锁的良宵如梦。	用於解鎖的良宵如夢。	Unlocks Mirage Bloom.	ベアトリーチェ･良宵は夢の如しを解放するのに使える。	베아트리체의 별밤처럼 꿈결처럼 해제 시 사용된다.	ใช้​สำหรับ​ปลดล็อก​ "คืน​พิราม​ดุจ​ความฝัน" ​ของ​เบียท​ริ​ซ​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
135002	10	101	5	1	601	0	18:card_icon_135002_1	0	0	0	1	小曼	清凉夏日	清涼夏日	Splash Delight	ひとくち夏気分	청량한 여름날	เย็นฉ่ำคลายร้อน	用于解锁的清凉夏日。	用於解鎖的清涼夏日。	Unlocks Splash Delight.	マンディー･ひとくち夏気分を解放するのに使える。	맨디의 청량한 여름날에 해제 시 사용된다.	ใช้​สำหรับ​ปลดล็อก​ "เย็นฉ่ำ​คลาย​ร้อน" ​ของ​แมน​ดี้​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
144002	10	101	5	1	601	0	18:card_icon_144002_1	0	0	0	1	千术	夏夜风情	夏夜風情	Midsummer Veil	ミラクルサマーナイト	썸머 이브	เสน่ห์ค่ำซัมเมอร์	用于解锁的夏夜风情。	用於解鎖的夏夜風情。	Unlocks Midsummer Veil.	千術･ミラクルサマーナイトを解放するのに使える。	트릭시의 썸머 이브 해제 시 사용된다.	ใช้​สำหรับ​ปลดล็อก​ "เสน่ห์​ค่ำ​ซัมเมอร์" ​ของ​ท​ริก​ซี่​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
166008	10	101	5	1	601	0	18:card_icon_166008_1	0	0	0	1	娜卡	超维解构	超維解構	Post-Mortal Architect	次元リファクタ	초차원 붕괴	ตักกะเหนือมิติ	用于解锁娜卡的超维解构。	用於解鎖娜卡的超維解構。	Unlocks Naka: Post-Mortal Architect.	ナカ･次元リファクタを解放するのに使える。	나카의 초차원 붕괴 해제 시 사용된다	ใช้​สำหรับ​ปลดล็อก​ "​ตักกะ​เหนือ​มิติ​"​ ของ​นา​กะ​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
103010	10	101	5	1	601	0	18:card_icon_103010_1	0	0	0	1	特莉丝	电音风暴	電音風暴	Electro Storm	エレクトロストーム	일렉트로닉 스톰	อิเล็กโทรสตอร์ม	用于解锁特莉丝的电音风暴。	用於解鎖特莉絲的電音風暴。	Unlocks Triss: Electro Storm.	トリス･エレクトロストームを解放するのに使える。	트리스의 일렉트로닉 스톰 해제 시 사용된다.	ใช้สำหรับปลดล็อก "อิเล็กโทรสตอร์ม" ของทริส	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
167008	10	101	5	1	601	0	18:card_icon_167008_1	0	0	0	1	幼年非天	猫猫特工队	貓貓特工隊	Resilient Paws	ニャンコ特攻隊	냥냥 특공대	หน่วยเหมียวพิเศษ	用于解锁幼年非天的猫猫特工队。	用於解鎖幼年非天的貓貓特工隊。	Unlocks Little Asura: Resilient Paws.	幼いアスラのニャンコ特攻隊を解放するのに使える。	어린 아수라의 냥냥 특공대 해제 시 사용된다.	ใช้สำหรับ​ปลดล็อก ​"หน่วยเหมียวพิเศษ" ​ของ​อาสึระในวัยเยาว์​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
102017	10	101	5	1	601	0	18:card_icon_102017_1	0	0	0	1	艾可	闪亮捕猎者	閃亮捕獵者	Sparkle Hunter	シャイニングハンター	샤이닝 헌터	นักล่าประกายแสง	用于解锁艾可的闪亮捕猎者。	用於解鎖艾可的閃亮捕獵者。	Unlocks Echo: Sparkle Hunter.	アイコ・シャイニングハンターを解放するのに使える。	에코의 샤이닝 헌터 해제 시 사용된다	ใช้สำหรับปลดล็อก "นักล่าประกายแสง" ของเอคโค	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
104004	10	101	5	1	601	0	18:card_icon_104004_1	0	0	0	1	南弥生	叛逆主张	叛逆主張	Defiant Stand	反逆プロポジション	반역주장	ยืนหยัดไร้จำนน	用于解锁南弥生的叛逆主张。	用於解鎖南彌生的叛逆主張。	Unlocks Minami: Defiant Stand.	南弥生の反逆プロポジションを解放するのに使える。	미나미의 반역주장 해제 시 사용된다	ใช้​สำหรับ​ปลดล็อก​ "ยืนหยัดไร้จำนน" ​ของ​มินามิ​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
