id	icon	type	url	weight	status	title	title_zh_TW	title_en_UK	title_ja_JP	title_ko_KR	title_th_TH	content	content_zh_TW	content_en_UK	content_ja_JP	content_ko_KR	content_th_TH
400083		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	接新猫之前，建议提前把桌子下、床下、柜子下、沙发下打扫干净，因为刚到家的小猫咪可能会因为害怕而躲在缝隙中。	接新貓之前，建議提前把桌子下、床下、櫃子下、沙發下打掃乾淨，因為剛到家的小貓咪可能會因為害怕而躲在縫隙中。	Before you welcome a new cat home, you should clean in the gaps underneath tables, beds, wardrobes, and sofas. New cats may hide in these places out of fear.	新しい猫を迎える前に、テーブルの下、ベッドの下、キャビネットの下、ソファの下を事前に掃除しておくことをお勧めします。これは、新しい環境に怖がって隠れる可能性のある子猫を安心させるためです。	새로운 고양이가 오기 전에 책상 밑이나 바닥, 옷장 밑, 소파 밑 등을 깨끗하게 청소할 것을 추천합니다. 새로운 장소에 온 새끼 고양이는 무서워서 이런 틈에 숨을 수도 있습니다.	ก่อน​รับ​แมว​ใหม่​ ควร​ทำความสะอาด​ใต้โต๊ะ​ ใต้​เตียง​ ใต้​ตู้​ และ​ใต้​โซฟา​ให้​สะอาด​ เพราะ​ลูก​แมว​ที่​เพิ่ง​มาถึง​บ้าน​อาจ​ซ่อนตัว​ใน​ซอก​เล็ก​ๆ​ เพราะ​กลัว​
400084		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	【逗猫棒秘籍·第一式】似鸟似鼠又似蛇。似鸟：像鸟一样在空中高低起伏地飞舞，偶尔在较高的平台停留。	【逗貓棒秘笈·第一式】似鳥似鼠又似蛇。似鳥：像鳥一樣在空中高低起伏地飛舞，偶爾在較高的平台停留。	Cat teaser rod tips - Part 1: Move like a bird, a mouse, and a snake. To be like a bird, "fly" the rod like a bird up and down and sideways in the air, occasionally perching on a high platform.	【逗猫棒の秘訣・第一形式】鳥のように、またはネズミのように、または蛇のように。鳥のように：空中で高低を繰り返しながら飛び、時々高い場所に留まります。	[고양이 낚싯대 팁·1탄] 새 같기도 하고, 쥐 같기도 하며, 뱀 같기도 합니다. 새: 새처럼 높이 하늘에서 움직이기도 합니다. 	[​เคล็ดลับ​ไม้​ล่อ​แมว​ ท่า​ที่​ 1]​ ล่อ​เหมือน​นก​ เหมือน​หนู​ เหมือน​งู​ เหมือน​นก​:​ บินขึ้น​ลง​ใน​อากาศ​เหมือน​นก​ บางครั้ง​ก็​หยุดพัก​บน​แท่น​ที่สูง​ขึ้น​
400085		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	【逗猫棒秘籍·第二式】似鸟似鼠又似蛇。似鼠：像鼠一样贴着地面移动，在靠近猫咪时快速逃走。	【逗貓棒秘笈·第二式】似鳥似鼠又似蛇。似鼠：像鼠一樣貼著地面移動，在靠近貓咪時快速逃走。	Cat teaser rod tips - Part 2: Move like a bird, a mouse, and a snake. To be like a mouse, move the rod close along the ground like a mouse, and rapidly "run" it away after approaching the cat.	【逗猫棒の秘訣・第二形式】鳥のように、またはネズミのように、または蛇のように。ネズミのように：地面に沿って動き、猫に近づくと素早く逃げます。	[고양이 낚싯대 팁·2탄] 새 같기도 하고, 쥐 같기도 하며, 뱀 같기도 합니다. 쥐: 땅 위에서 이동하며, 고양이에게 접근한 후에 빠르게 도망쳐야 합니다.	[​เคล็ดลับ​ไม้​ล่อ​แมว​ ท่า​ที่​ 2]​ ล่อ​เหมือน​นก​ เหมือน​หนู​ เหมือน​งู​ เหมือน​หนู​:​ เคลื่อนที่​ไป​ตาม​พื้น​เหมือน​หนู​ วิ่งหนี​อย่าง​รวดเร็ว​เมื่อ​เข้าใกล้​แมว​
400086		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	【逗猫棒秘籍·第三式】似鸟似鼠又似蛇。似蛇：像蛇一样贴着地面S型移动，时不时躲藏在「岩石缝」中。	【逗貓棒秘笈·第三式】似鳥似鼠又似蛇。似蛇：像蛇一樣貼著地面S型移動，時不時躲藏在「岩石縫」中。	Cat teaser rod tips - Part 3: Move like a bird, a mouse, and a snake. To be like a snake, move the rod like a snake in an S-pattern on the ground, occasionally hiding it in "crevasses."	【逗猫棒の秘訣・第三形式】鳥のように、またはネズミのように、または蛇のように。蛇のように：地面に沿ってS字型に動き、時々「岩の隙間」に隠れます。	[고양이 낚싯대 팁·3탄] 새 같기도 하고, 쥐 같기도 하며, 뱀 같기도 합니다. 뱀: 뱀처럼 S자로 이동하며, 종종 틈새에 숨어있기도 해야합니다.	[​เคล็ดลับ​ไม้​ล่อ​แมว​ ท่า​ที่​ 3]​ ล่อ​เหมือน​นก​ เหมือน​หนู​ เหมือน​งู​ เหมือน​งู​:​ เคลื่อนที่​ไป​ตาม​พื้น​เป็น​รูป​ตัว​ S​ เหมือน​งู​ บางครั้ง​ก็​ซ่อนตัว​ใน​ "​ซอก​หิน​"​
400087		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	猫咪更喜欢时间短、频率高的模拟狩猎行为。每狩猎10次，成功捕获1-3次，可以大大增加猫咪的满足感。	貓咪更喜歡時間短、頻率高的類比狩獵行為。每狩獵10次，成功捕獲1-3次，可以大大增加貓咪的滿足感。	Cats like frequent, short simulated hunts. Allowing the cat to catch the prey 1-3 times every 10 hunts can make the cat feel much more satisfied.	猫は短時間で高頻度の狩猟行動を好むため、10回の狩猟で1〜3回成功すると、猫の満足感が大きく向上します。	고양이는 시간이 짧고 빈도가 높은 사냥 놀이를 선호합니다.사냥 10회당 1-3회 포획에 성공하면 고양이의 만족감을 크게 높일 수 있다.	แมว​จะ​ชอบ​กิจกรรม​ล่า​เหยื่อ​แบบจำลอง​ที่​ใช้เวลา​สั้น​แต่​ทำ​บ่อย​ โดย​ทุก​การ​ล่า​ 10​ ครั้ง​ หาก​จับ​สำเร็จ​ 1-3​ ครั้ง​ จะ​ทำให้​พวก​มัน​รู้สึก​พึงพอใจ​มาก​
400088		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	长期无法成功捕获猎物，可能导致猫咪丧失信心，因此有些玩具请酌情使用，如：激光笔、平板上的猫咪游戏。	長期無法成功捕獲獵物，可能導致貓咪喪失信心，因此有些玩具請酌情使用，如：鐳射筆、平板上的貓咪遊戲。	Being unable to catch prey for a long time will discourage the cat, so please do not use lasers or cat games on a tablet too often.	長期間獲物を捕らえることができないと、猫は自信を失う可能性があります。そのため、レーザーポインターやタブレットの猫用ゲームなど、一部の玩具は慎重に使用してください。	사냥감을 잡는 데 장기간 성공하지 못하면 고양이가 자신감을 잃을 수 있으므로 레이저 펜, 태블릿을 이용한 고양이 게임 같은 장난감을 적절하게 사용하십시오.	การ​ที่​ไม่​สามารถ​จับ​เหยื่อ​ได้​เป็นเวลา​นาน​อาจ​ทำให้​แมว​ขาดความมั่นใจ​ ดังนั้น​ของเล่น​บางอย่าง​ควร​ใช้​อย่าง​ระมัดระวัง​ เช่น​ เลเซอร์​พอ​ยเตอร์​ หรือ​เกม​สำหรับ​แมว​บน​แท็บเล็ต​
400089		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	如果喜欢「阿比西尼亚猫」的刺鼠纹以及充满肌肉感与爆发力的身体，但又喜欢长毛猫，可以了解一下「索马里猫」。	如果喜歡「阿比西尼亞貓」的刺鼠紋以及充滿肌肉感與爆發力的身體，但又喜歡長毛貓，可以瞭解一下「索馬里貓」。	If you like the Abyssinian cat's ticked coat, muscular body, and explosive force, but also prefer long-haired cats, you can look into Somali cats.	「アビシニアン猫」の刺し鼠模様と筋肉質で爆発力のある体を好むが、長毛猫が好きな場合は「ソマリ猫」について知ると良いでしょう。	아비시니안 고양이의 줄무늬와 근육, 순발력이 넘치는 몸을 좋아하지만 털이 많은 고양이를 좋아한다면 소말리 고양이에 대해 알아보세요.	หาก​ชอบ​ลาย​จุด​ประ​และ​รูปร่าง​ที่​กำยำ​แข็งแรง​ของ​แมว​อ​บิ​ส​ซิ​เนียน​ แต่​อยากได้​แมว​ขน​ยาว​ ลองดู​แมว​โซ​มาลี​ดู​นะ​
400090		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	如果喜欢「现代暹罗猫」的重点色以及修长的体型，但又喜欢长毛猫，可以了解一下「巴厘猫」。	如果喜歡「現代暹羅貓」的重點色以及修長的體型，但又喜歡長毛貓，可以瞭解一下「巴厘貓」。	If you like the color accents and long, slender body of the modern Siamese cat, but also prefer long-haired cats, you can look into Balinese cats.	「現代のシャム猫」の特徴的な色とスリムな体型が好きだが、長毛猫が好きな場合は「バリ猫」について知ると良いでしょう。	만약 「현대 샴 고양이」의 진한 색상과 늘씬한 체형을 좋아하지만, 털이 긴 고양이를 좋아한다면,「발리네즈」에 대해 알아보세요.	หาก​ชอบ​ลาย​สี​แต้ม​และ​รูปร่าง​ผอม​เพรียว​ของ​แมว​สยาม​มิส​สมัยใหม่​ แต่​อยากได้​แมว​ขน​ยาว​ ลองดู​แมว​บา​ลิ​เนส​ดู​นะ​
400091		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	猫咪的毛色除了常见的黑色、白色、橘色外，还有巧克力色、蓝色、淡紫色、肉桂色、小鹿色……	貓咪的毛色除了常見的黑色、白色、橘色外，還有巧克力色、藍色、淡紫色、肉桂色、小鹿色……	Apart from the normal colors of black, white, and orange, there is also chocolate, blue, lilac, vanilla, and brown cat fur ...	猫の毛色には、一般的な黒、白、オレンジの他に、チョコレート色、ブルー、ラベンダー、シナモン、フォーンなどがあります。	고양이의 털 색깔은 흔히 볼 수 있는 검은색, 흰색, 주황색 말고도 초콜릿색, 파란색, 연보라색, 시나몬색, 사슴색...…	นอกจาก​สี​ดำ​ ขาว​ และ​ส้ม​ที่​พบ​บ่อย​แล้ว​ แมว​ยังมี​สี​ช็อกโกแลต​ สี​ฟ้า​ สีม่วง​อ่อน​ สี​อบเชย​ สี​กวาง​...​
400092		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	不同加白位置的黑猫，在我国古代的花名也不同：腹部加白-乌云盖雪；尾部加白-墨里藏针；尾尖加白-墨玉珠垂……	不同加白位置的黑貓，在我國古代的花名也不同：腹部加白-烏雲蓋雪；尾部加白-墨裡藏針；尾尖加白-墨玉珠垂……	Black cats with white spots on different parts of their body had different nicknames in ancient China. White belly - Cloud Over Snow; White tail - Needles in Ink; White-tipped tail - Pearls Dangling in Jade...	中国古代では、白い部分の位置によって黒猫の古名が異なります：腹部に白がある場合は「雲が雪を覆う」；尾部に白がある場合は「針を隠す」；尾の先に白がある場合は「玉の珠が垂れる」。	서로 다른 흰색 부위를 가진 검은 고양이는 고대 중국에서 이름도 달랐습니다. 배 위에 흰털이 있는 고양이-먹구름 위의 눈,꼬리 부분에 흰털이 있는 고양이 - 묵 위의 흰 침, 꼬리 끝에 흰 털이 있는 고양이 - 묵 위의 옥	ตำแหน่ง​ของ​สี​ขาว​บน​ตัว​แมว​ดำ​ใน​สมัยโบราณ​มีชื่อ​เรียก​ต่างกัน​:​ สี​ขาว​บน​หน้าท้อง​เรียก​ว่า​ "​เมฆ​ดำ​ปกคลุม​หิมะ​"​ สี​ขาว​ที่​หาง​เรียก​ "​เข็ม​ซ่อน​ใน​หมึก​"​สี​ขาว​ที่​ปลาย​หาง​เรียก​ "​หยก​หมึก​ที่​ปลาย​หาง​"​
400093		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	弃猫效应，并不能让猫咪明白自己被丢弃的原因从而改进行为，反而可能因为这个突如其来的改变产生应激反应，导致走失、生病或死亡。	棄貓效應，並不能讓貓咪明白自己被丟棄的原因從而改進行為，反而可能因為這個突如其來的改變產生應激反應，導致走失、生病或死亡。	Abandoning a cat, alone, will not make the cat understand why it was abandoned or change its behavior. However, it may be traumatized by this change and run away, fall sick, or die.	弃猫の影響として、猫が自分が捨てられた理由を理解し、行動を改めることはありません。むしろ、この突然の変化によってストレス反応を引き起こし、迷子になること、病気にかかること、あるいは死に至ることがあります。	고양이를 유기하는 것은 고양이가 버림받은 이유에 대해 깨닫거나 행동을 개선하게 할 수 없으며, 갑작스러운 변화로 인해 스트레스 반응이 발생하여 실종, 질병 또는 사망으로 이어질 수 있습니다.	การ​ทิ้ง​แมว​ไม่​ได้​ทำให้​แมว​เข้าใจ​สาเหตุ​ที่​ถูก​ทิ้ง​และ​ปรับปรุง​พฤติกรรม​ แต่กลับ​อาจ​ทำให้เกิด​ความเครียด​จาก​การเปลี่ยนแปลง​กะทันหัน​ ส่งผล​ให้​หลงทาง​ ป่วย​ หรือ​เสียชีวิต​ได้​
400094		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	熟悉的人在身边时，猫咪进食的频率会增加24倍。	熟悉的人在身邊時，貓咪進食的頻率會增加24倍。	Cats can eat 24 times more when they're with familiar people.	熟知している人が近くにいると、猫の食事の頻度は24倍に増加することがあります。	잘 아는 사람이 옆에 있을 때 고양이가 음식을 먹는 빈도는 24배 증가합니다.	เมื่อ​มี​คนคุ้นเคย​อยู่​ใกล้​ๆ​ แมว​จะ​กิน​อาหาร​บ่อย​ขึ้น​ถึง​ 24​ เท่า​
400095		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	猫咪腹部到后腿，那坨下垂的、像肥肉的东西，叫做「原始袋」。主要用于：为后肢及腹部提供额外的伸展能力、储存能量、保护器官。这可不是胖噢。	貓咪腹部到後腿，那坨下垂的、像肥肉的東西，叫做「原始袋」。主要用於：為後肢及腹部提供額外的伸展能力、儲存能量、保護器官。這可不是胖噢。	The "primordial pouch," which is a skin flap that stretches from a cat's belly to its hind legs, is mostly there to provide extra stretch capacity for its hind limbs and belly, to store energy, and to protect internal organs. It's not fat!	猫のお腹から後ろ足にかけてのたるんだ、脂肪のような部分を「プライミティブポーチ」と言います。これは、後肢や腹部に追加の伸縮性を提供し、エネルギーを蓄え、臓器を保護する役割があります。これは単なる脂肪ではありません。	고양이의 배에서 뒷다리까지, 아래로 처진, 살찐 것 같은 것을 원시주머니라고 한다.주로 뒷다리와 복부에 추가 스트레칭 능력을 제공하고 에너지를 저장하며 기관을 보호하는 데 사용됩니다.이것은 결코 뚱뚱한 것이 아닙니다.	ก้อน​หนัง​ที่​ห้อย​ๆ​ เหมือน​ไขมัน​บริเวณ​ท้อง​ถึง​ขา​หลัง​ของ​แมว​เรียก​ว่า​ "​ถุง​ดั้งเดิม​"​ มี​ไว้​เพื่อ​ช่วย​ให้​ขา​หลัง​และ​ท้อง​ยืดหยุ่น​ได้​มากขึ้น​ เก็บ​พลังงาน​ และ​ปกป้อง​อวัยวะภายใน​ ไม่​ได้​แปล​ว่า​อ้วน​นะ​
400096		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	猫咪的耳朵有两层，那片小一号的耳朵，叫做「皮肤边缘袋」。它的用途可能是：通过减弱较低的音调，来帮助检测高音调的声音。	貓咪的耳朵有兩層，那片小一號的耳朵，叫做「皮膚邊緣袋」。它的用途可能是：通過減弱較低的音調，來幫助檢測高音調的聲音。	There are two cutaneous marginal pouches on a cat's ears. They are called "Henry's Pockets," and it is believed that they reduce low-pitched sounds to help enhance higher-pitched sounds.	猫の耳には二層があり、その小さな耳を「ピナルマージンポーチ」と言います。これは、低い音を減衰させることで高い音を感知しやすくするための可能性があります。	고양이의 귀는 두 겹으로 되어 있는데, 그 한 치수 작은 귀는 '헨리 포켓'이라고 한다.그 용도는 낮은 톤을 약화시켜 높은 톤의 소리를 감지하는 데 도움이 되는 것일 수 있습니다.	หู​แมว​มี​สองชั้น​ ส่วน​ที่​เล็ก​กว่า​เรียก​ว่า​ "​ถุง​ขอบ​ผิวหนัง​"​ อาจ​มี​ไว้​เพื่อ​ช่วย​ลด​เสียง​ความถี่​ต่ำ​ ทำให้​ได้ยิน​เสียง​ความถี่​สูง​ได้​ดีขึ้น​
400097		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	当猫遇见难以分辨的气味时，会张开嘴，让信息素进入位于上颚到鼻腔之间的犁鼻器。使猫咪得以识别、记住空气中的信息素。	當貓遇見難以分辨的氣味時，會張開嘴，讓資訊素進入位於上顎到鼻腔之間的犁鼻器。使貓咪得以識別、記住空氣中的資訊素。	When cats encounter a scent they can't distinguish, they will open their mouths and let the scent enter the vomeronasal organ between the roof of their mouth and nasal cavity. That way, cats can identify and remember the scent.	猫が識別しにくい匂いに遭遇すると、口を開けて上顎と鼻の間にあるヤコブソン器官にフェロモンを通すことがあります。これにより、猫は空気中のフェロモンを識別し、記憶することができます。	고양이는 구별할 수 없는 냄새를 만나면 입을 벌리고 페로몬이 입천장과 비강 사이에 있는 리비도 장치로 들어가도록 합니다.고양이가 공기 중의 페로몬을 인식하고 기억할 수 있도록 합니다.	เมื่อ​แมว​เจอ​กลิ่น​ที่​แยกแยะ​ยาก​ มัน​จะ​อ้า​ปาก​ให้​ฟีโรโมน​เข้าไป​ที่​อวัยวะ​วอ​เม​อ​โร​นา​ซัล​ ซึ่ง​อยู่​ระหว่าง​เพดานปาก​กับ​โพรงจมูก​ ทำให้​แมว​สามารถ​รู้​และ​จดจำ​ฟีโรโมน​ใน​อากาศ​ได้​
400098		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	在无法判断水位的情况下，为了避免鼻子直接接触水面被呛到，猫咪往往会选择：先伸出爪子试探一下水位。	在無法判斷水位的情況下，為了避免鼻子直接接觸水面被嗆到，貓咪往往會選擇：先伸出爪子試探一下水位。	When a cat cannot discern how deep the water is, it will often dip its paw into the water to avoid accidentally choking by simply touching their nose to the water's surface.	猫が水位を判断できない場合、鼻が水に触れて窒息するのを避けるため、最初に爪で水位を試します。	수위를 알 수 없는 상황에서 코가 수면에 직접 닿아 사레에 걸리는 것을 피하기 위해 고양이는 발톱을 내밀어 수위를 가늠해 보는 경우가 많습니다.	เมื่อ​ตรวจสอบ​ระดับน้ำ​ด้วย​สายตา​ไม่​ได้​ เพื่อ​หลีกเลี่ยง​การ​ที่​จมูก​จุ่มน้ำ​แล้ว​สำลัก​ แมว​มักจะ​ยื่น​อุ้งเท้า​ออกมา​สำรวจ​ระดับน้ำ​ก่อน​
400099		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	当猫咪已经试探出水位，且水碗不会造成胡须压力时，猫咪依旧用爪子反复触碰水面。可能是因为「猫咪希望水流动起来」或者「这样真的很好玩」。	當貓咪已經試探出水位，且水碗不會造成鬍鬚壓力時，貓咪依舊用爪子反復觸碰水面。可能是因為「貓咪希望水流動起來」或者「這樣真的很好玩」。	When a cat already knows how deep the water is and the bowl doesn't put pressure on its whiskers, it may still touch the water with its paws. This may be because it wishes to have fresh water, or because it's simply having fun.	猫が水位を確認し、水の容器がヒゲに圧力をかけない場合でも、猫が水面を爪で何度も触ることがあります。これは、「猫が水を動かして欲しい」か、「それが単に楽しいから」という理由かもしれません。	고양이가 수위를 탐색하고 물그릇이 수염을 압박하지 않을 때 고양이는 여전히 발톱으로 수면을 반복적으로 만집니다.고양이가 물이 흐르길 원해서 그런 것 같다거나 이렇게 하면 정말 재미있기 때문입니다.	แม้ว่า​แมว​จะ​รู้​ระดับน้ำ​แล้ว​ และ​ชาม​น้ำ​ไม่​ได้​กด​หนวด​ แมว​ก็​ยัง​ชอบ​แตะ​น้ำ​ซ้ำๆ​ อาจ​เป็น​เพราะ​ "​อยาก​ให้น้ำ​เคลื่อนไหว​"​ หรือ​ "​มัน​รู้สึก​สนุก​"​
400100		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	猫的祖先在捕到猎物后，往往会反复把玩猎物确保安全，直到猎物精疲力尽彻底失去攻击力，再开始进食。这种「刻在DNA里」的习惯被猫咪保留至今。	貓的祖先在捕到獵物後，往往會反復把玩獵物確保安全，直到獵物精疲力盡徹底失去攻擊力，再開始進食。這種「刻在DNA裡」的習慣被貓咪保留至今。	Cats' ancestors often played with their prey and only started eating once the prey had been exhausted and had no more fight left in it. This habit remains embedded in cat DNA today.	猫の祖先は獲物を捕えた後、安全を確認するために獲物を何度も弄び、獲物が完全に疲れ果てて攻撃力を失うまで遊びます。この「DNAに刻まれた」習慣は今でも猫に保持されています。	고양이의 조상들은 먹이를 잡으면 먹이가 탈진해 공격력을 완전히 잃을 때까지 먹잇감을 가지고 놀다가 안전해지기를 반복합니다.이런 'DNA에 새기는' 습관은 고양이에게 지금까지 남아 있습니다.	บรรพบุรุษ​ของ​แมว​หลัง​จับ​เหยื่อ​ได้​ มักจะ​เล่น​กับ​เหยื่อ​ซ้ำๆ​ จน​แน่ใจ​ว่า​ปลอดภัย​ รอ​ให้​เหยื่อ​หมดแรง​และ​ไม่​สามารถ​โจมตี​ได้​แล้ว​ค่อย​กิน​ นิสัย​ที่​ "​อยู่​ใน​ดีเอ็นเอ​"​ นี้​ยัง​คงอยู่​ใน​แมว​จนถึง​ทุกวันนี้​
